Symbol,Name,Industry,IndustryCode
FCCY,1st Constitution Bancorp,은행,551010
PWOD,Penns Woods Bancorp Inc,은행,551010
GMVD,G Medical Innovations Holdings Ltd,헬스케어 장비 및 용품,561010
BLSA,Bcls Acquisition Corp Class A,기타 금융업,556010
LIQT,LiqTech International Inc,전문 및 상업 서비스,522030
AUBAP,Atlantic Union Bankshares Corp ADR,은행,551010
TCFCP,TCF Financial Corp ADR,은행,551010
NBN,Northeast Bank,은행,551010
APVO,Aptevo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
NUZE,NuZee Inc,식품 및 담배,541020
ISTR,Investar Holding Corp,은행,551010
IDN,Intellicheck Inc,소프트웨어 및 IT서비스,572010
AEYE,AudioEye Inc,소프트웨어 및 IT서비스,572010
NBSE,NeuBase Therapeutics Inc,생명과학 및 메디컬 리서치,562020
FVCB,FVCBankcorp Inc,은행,551010
DSACU,Duddell Street Acquisition Corp.,기타 금융업,556010
AAOI,Applied Optoelectronics Inc,전자 장비 및 부품,571040
SCOR,Comscore Inc,미디어 및 출판,533020
ACTG,Acacia Research Corp,전문 및 상업 서비스,522030
LAKE,Lakeland Industries Inc,섬유 및 의류,532020
SPI,SPI Energy Co Ltd,재생에너지,502010
CWCO,Consolidated Water Co Ltd,수도 유틸리티,591030
NHICU,Newhold Investment Corp,기타 금융업,556010
CLPT,Clearpoint Neuro Inc,헬스케어 장비 및 용품,561010
VCVCU,10X Capital Venture Acquisition Corp,기타 금융업,556010
SBBP,Strongbridge Biopharma plc,제약,562010
LFACU,LF Capital Acquisition Corp Unit,기타 금융업,556010
TIPT,Tiptree Inc,기타 금융업,556010
CIH,China Index Holdings Ltd ADR,전문 및 상업 서비스,522030
XGN,Exagen Inc,헬스케어 장비 및 용품,561010
MHLD,Maiden Holdings Ltd,보험,553010
THTX,Theratechnologies Inc,제약,562010
STIM,Neuronetics Inc,헬스케어 장비 및 용품,561010
REKR,Rekor Systems Inc,소프트웨어 및 IT서비스,572010
RMBI,Richmond Mutual Bancorporation Inc,은행,551010
BRID,Bridgford Foods Corp,식품 및 담배,541020
CMCT,CIM Commercial Trust Corp,주택 및 상업용 리츠,601020
PME,Pingtan Marine Enterprise Ltd,식품 및 담배,541020
ESSA,ESSA Bancorp Inc,은행,551010
PHICU,Population Health Investment Co Inc,기타 금융업,556010
ESSC,East Stone Acquisition Corp,기타 금융업,556010
MLAC,Malacca Straits Acquisition Co Ltd Class A,기타 금융업,556010
TLC,Taiwan Liposome Co Ltd ADR,생명과학 및 메디컬 리서치,562020
VUZI,Vuzix Corp,전자 장비 및 부품,571040
CBNK,Capital Bancorp Inc,은행,551010
PCOM,Points International Ltd,소프트웨어 및 IT서비스,572010
FRBK,Republic First Bancorp Inc,은행,551010
SAIIU,Software Acquisition Group Inc II,기타 금융업,556010
DYAI,Dyadic International Inc,생명과학 및 메디컬 리서치,562020
BCML,BayCom Corp,은행,551010
DRTT,DIRTT Environmental Solutions Ltd,건설 및 엔지니어링,522010
TVACU,Thayer Ventures Acquisition Corp,기타 금융업,556010
EVFM,Evofem Biosciences Inc,제약,562010
STRT,Strattec Security Corp,자동차 및 자동차 부품,531010
WEYS,WEYCO Group Inc,섬유 및 의류,532020
ZEUS,Olympic Steel Inc,메탈&마이닝,512010
YSAC,Yellowstone Acquisition Co Class A,기타 금융업,556010
SHBI,Shore Bancshares Inc,은행,551010
GSIT,GSI Technology Inc,반도체 및 반도체 장비,571010
LFAC,LF Capital Acquisition Corp Class A,기타 금융업,556010
OIIM,O2micro International Ltd ADR,반도체 및 반도체 장비,571010
AYRO,AYRO Inc,자동차 및 자동차 부품,531010
NYMX,Nymox Pharmaceutical Corp,생명과학 및 메디컬 리서치,562020
MDCA,MDC Partners Inc Class A,미디어 및 출판,533020
GLYC,GlycoMimetics Inc,생명과학 및 메디컬 리서치,562020
WNEB,Western New England Bancorp Inc,은행,551010
TTOO,T2 Biosystems Inc,헬스케어 장비 및 용품,561010
CKPT,Checkpoint Therapeutics Inc,생명과학 및 메디컬 리서치,562020
EXFO,EXFO Inc,"건설장비 및 대형차, 기차, 배",521020
LEVL,Level One Bancorp Inc,은행,551010
FGBI,First Guaranty Bancshares Inc,은행,551010
WSBCP,WesBanco Inc ADR,은행,551010
PTVCB,Protective Insurance Corp Class B,보험,553010
DFHTU,Deerfield Healthcare Technology Acquisitions Corp Unit,기타 금융업,556010
NYMTM,New York Mortgage Trust Inc PRF,주택 및 상업용 리츠,601020
ERYP,Erytech Pharma SA ADR,생명과학 및 메디컬 리서치,562020
NMMC,North Mountain Merger Corp Class A,기타 금융업,556010
SLCT,Select Bancorp Inc,은행,551010
BOCH,Bank of Commerce Holdings,은행,551010
NGHCO,National General Holdings Corp ADR,보험,553010
PCB,PCB Bancorp,은행,551010
PICO,Pico Holdings Inc,주택건설,532030
SLS,Sellas Life Sciences Group Inc,생명과학 및 메디컬 리서치,562020
TDAC,Trident Acquisitions Corp,기타 금융업,556010
RZLT,Rezolute Inc,생명과학 및 메디컬 리서치,562020
OVID,Ovid Therapeutics Inc,생명과학 및 메디컬 리서치,562020
BPRN,Bank Of Princeton,은행,551010
FBIZ,First Business Financial Services Inc,은행,551010
CVLY,Codorus Valley Bancorp Inc,은행,551010
SRRA,Sierra Oncology Inc,생명과학 및 메디컬 리서치,562020
OTLK,Outlook Therapeutics Inc,생명과학 및 메디컬 리서치,562020
PRGX,PRGX Global Inc,전문 및 상업 서비스,522030
CVLB,Conversion Labs Inc,다양한 소매업,534020
MCMJ,Merida Merger Corp I,기타 금융업,556010
TYME,Tyme Technologies Inc,생명과학 및 메디컬 리서치,562020
SAMAU,Schultze Special Purpose Acquisition Corp Unit,기타 금융업,556010
FNWB,First Northwest Bancorp,은행,551010
VERY,Vericity Inc,보험,553010
LINC,Lincoln Educational Services Corp,비즈니스교육,631030
FSTR,L.B. Foster Co,"건설장비 및 대형차, 기차, 배",521020
GSMG,Glory Star New Media Group Holdings Ltd,미디어 및 출판,533020
HBIO,Harvard Bioscience Inc,헬스케어 장비 및 용품,561010
ACRS,Aclaris Therapeutics Inc,생명과학 및 메디컬 리서치,562020
TUSK,Mammoth Energy Services Inc,오일 및 가스 장비 및 서비스,501030
VTVT,vTv Therapeutics Inc Class A,생명과학 및 메디컬 리서치,562020
INSE,Inspired Entertainment Inc,소프트웨어 및 IT서비스,572010
ALAC,Alberton Acquisition Corp,기타 금융업,556010
PIRS,Pieris Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
MARK,Remark Holdings Inc,소프트웨어 및 IT서비스,572010
LIZI,Lizhi Inc ADR,소프트웨어 및 IT서비스,572010
LSACU,LifeSci Acquisition Corp Unit,기타 금융업,556010
SAMA,Schultze Special Purpose Acquisition Corp,기타 금융업,556010
FSDC,FS Development Corp Class A,기타 금융업,556010
PSTI,Pluristem Therapeutics Inc,생명과학 및 메디컬 리서치,562020
AMTBB,Amerant Bancorp Inc Class B,은행,551010
OXSQ,Oxford Square Capital Corp,다양한 금융서비스,555010
LANDO,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
TCFC,Community Financial Corp(Maryland),은행,551010
HLXA,Helix Acquisition Corp. Class A,기타 금융업,556010
CHMG,Chemung Financial Corp,은행,551010
TCBIP,Texas Capital Bancshares Inc PRF,은행,551010
PVAC,Penn Virginia Corp,오일 및 가스,501020
STND,Standard AVB Financial Corp,은행,551010
BWFG,Bankwell Financial Group Inc,은행,551010
PDEX,Pro-Dex Inc,헬스케어 장비 및 용품,561010
BPYPP,Brookfield Property Partners LP Unit Class A,부동산 운영 관리,601010
BFRA,Biofrontera AG ADR,제약,562010
ESXB,Community Bankers Trust Corp,은행,551010
IDRA,Idera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
ONDS,Ondas Holdings Inc,소프트웨어 및 IT서비스,572010
KIN,Kindred Biosciences Inc,생명과학 및 메디컬 리서치,562020
AUBN,Auburn National Bancorporation Inc,은행,551010
EVGN,Evogene Ltd,식품 및 담배,541020
SGAM,Seaport Global Acquisition Corp Class A,기타 금융업,556010
FSFG,First Savings Financial Group Inc,은행,551010
ANDAU,Andina Acquisition Corp III Unit,기타 금융업,556010
IIN,IntriCon Corp,헬스케어 장비 및 용품,561010
CPLP,Capital Product Partners LP Unit,오일 및 가스 장비 및 서비스,501030
ESQ,Esquire Financial Holdings Inc,은행,551010
METC,Ramaco Resources Inc,메탈&마이닝,512010
BELFB,Bel Fuse Inc Class B,전자 장비 및 부품,571040
ABEO,Abeona Therapeutics Inc,생명과학 및 메디컬 리서치,562020
CAPA,HighCape Capital Acquisition Corp Class A,기타 금융업,556010
HROW,Harrow Health Inc,생명과학 및 메디컬 리서치,562020
BCLI,Brainstorm Cell Therapeutics Inc,생명과학 및 메디컬 리서치,562020
GALT,Galectin Therapeutics Inc,생명과학 및 메디컬 리서치,562020
MRLN,Marlin Business Services Corp,은행,551010
PEBK,Peoples Bancorp of North Carolina Inc,은행,551010
XCUR,Exicure Inc,생명과학 및 메디컬 리서치,562020
III,Information Services Group Inc,전문 및 상업 서비스,522030
CFRX,ContraFect Corp,생명과학 및 메디컬 리서치,562020
HTBX,Heat Biologics Inc,생명과학 및 메디컬 리서치,562020
SLNO,Soleno Therapeutics Inc,생명과학 및 메디컬 리서치,562020
SCPH,scPharmaceuticals Inc,제약,562010
OVLY,Oak Valley Bancorp,은행,551010
KRUS,Kura Sushi USA Inc,호텔 및 엔터테인먼트,533010
LFVN,LifeVantage Corp,제약,562010
SGAMU,Seaport Global Acquisition Corp,기타 금융업,556010
BSGM,Biosig Technologies Inc,헬스케어 장비 및 용품,561010
KOPN,Kopin Corp,반도체 및 반도체 장비,571010
INFI,Infinity Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
SREV,ServiceSource International Inc,소프트웨어 및 IT서비스,572010
AVEO,Aveo Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
MLACU,Malacca Straits Acquisition Co Ltd Unit,기타 금융업,556010
RDCM,Radcom Ltd,"컴퓨터, 전화 및 가전제품",571060
ESSCU,East Stone Acquisition Corp Unit,기타 금융업,556010
SNFCA,Security National Financial Corp Class A,은행,551010
MYFW,First Western Financial Inc,은행,551010
CSBR,Champions Oncology Inc,생명과학 및 메디컬 리서치,562020
IVAC,Intevac Inc,"건설장비 및 대형차, 기차, 배",521020
QADB,QAD Inc Class B,소프트웨어 및 IT서비스,572010
ROCH,Roth Ch Acquisition I Co,기타 금융업,556010
HWBK,Hawthorn Bancshares Inc,은행,551010
EML,Eastern Co,"건설장비 및 대형차, 기차, 배",521020
LUMO,Lumos Pharma Inc,생명과학 및 메디컬 리서치,562020
ZVO,Zovio Inc,교육서비스,631010
YSACU,Yellowstone Acquisition Co,기타 금융업,556010
NYMTN,New York Mortgage Trust Inc PRF,주택 및 상업용 리츠,601020
FNCB,FNCB Bancorp Inc,은행,551010
LTRX,Lantronix Inc,커뮤니케이션 및 네트워킹,571020
SMED,Sharps Compliance Corp,전문 및 상업 서비스,522030
AYLA,Ayala Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
INVE,Identiv Inc,커뮤니케이션 및 네트워킹,571020
NMMCU,North Mountain Merger Corp,기타 금융업,556010
ONCS,OncoSec Medical Inc,생명과학 및 메디컬 리서치,562020
ADMS,Adamas Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
SBFG,SB Financial Group Inc,은행,551010
ACRX,AcelRx Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
MMAC,MMA Capital Holdings Inc,투자은행 및 서비스,551020
ENOB,Enochian Biosciences Inc,생명과학 및 메디컬 리서치,562020
EUCRU,Eucrates Biomedical Acquisition Corp.,기타 금융업,556010
MBCN,Middlefield Banc Corp,은행,551010
ICBK,County Bancorp Inc,은행,551010
OFED,Oconee Federal Financial Corp,은행,551010
WTFCM,Wintrust Financial Corp PRF,은행,551010
EBMT,Eagle Bancorp Montana Inc,은행,551010
IFRX,Inflarx NV,생명과학 및 메디컬 리서치,562020
CBIO,Catalyst Biosciences Inc,생명과학 및 메디컬 리서치,562020
VMAC,Vistas Media Acquisition Company Inc Class A,기타 금융업,556010
INOD,Innodata Inc,소프트웨어 및 IT서비스,572010
CLXT,Calyxt Inc,전문품 상점,534030
CBAN,Colony Bankcorp Inc,은행,551010
GLG,TD Holdings Inc,운송업,524060
AIRG,Airgain Inc,커뮤니케이션 및 네트워킹,571020
BANX,StoneCastle Financial Corp,다양한 금융서비스,555010
LAZY,Lazydays Holdings Inc,레저 상품,532050
AGFS,AgroFresh Solutions Inc,화학,511010
MFIN,Medallion Financial Corp,은행,551010
BIVI,BioVie Inc Class A,생명과학 및 메디컬 리서치,562020
MREO,Mereo BioPharma Group plc ADR,생명과학 및 메디컬 리서치,562020
GNPX,Genprex Inc,생명과학 및 메디컬 리서치,562020
EDAP,Edap Tms SA ADR,헬스케어 장비 및 용품,561010
KZIA,Kazia Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
EDUC,Educational Development Corp,미디어 및 출판,533020
ENLV,Enlivex Therapeutics Ltd,생명과학 및 메디컬 리서치,562020
AZYO,Aziyo Biologics Inc Class A,헬스케어 장비 및 용품,561010
VVPR,VivoPower International PLC,전기 유틸리티,591010
CFFI,C&F Financial Corp,은행,551010
MFNC,Mackinac Financial Corp,은행,551010
MRBK,Meridian Corp,은행,551010
FLUX,Flux Power Holdings Inc,"건설장비 및 대형차, 기차, 배",521020
EMKR,EMCORE Corp,커뮤니케이션 및 네트워킹,571020
CALB,California BanCorp,은행,551010
BFIN,BankFinancial Corp,은행,551010
ALACU,Alberton Acquisition Corp Unit,기타 금융업,556010
PNFPP,Pinnacle Financial Partners Inc ADR,은행,551010
OBSV,Obseva SA,생명과학 및 메디컬 리서치,562020
SNCR,Synchronoss Technologies Inc,소프트웨어 및 IT서비스,572010
FCCO,First Community Corp (South Carolina),은행,551010
SGA,Saga Communications Inc Class A,미디어 및 출판,533020
UBFO,United Security Bancshares,은행,551010
VLYPP,Valley National Bancorp PRF,은행,551010
JYAC,Jiya Acquisition Corp Class A,기타 금융업,556010
MKD,Molecular Data Inc ADR,전문 및 상업 서비스,522030
PBPB,Potbelly Corp,호텔 및 엔터테인먼트,533010
MLVF,Malvern Bancorp Inc,은행,551010
MBINO,Merchants Bancorp ADR,은행,551010
BWACU,Better World Acquisition Corp,기타 금융업,556010
MTBC,MTBC Inc,헬스케어 장비 및 용품,561010
PLBC,Plumas Bancorp,은행,551010
DMAC,DiaMedica Therapeutics Inc,생명과학 및 메디컬 리서치,562020
FLACU,Frazier Lifesciences Acquisition Corp,기타 금융업,556010
NMTR,9 Meters Biopharma Inc,생명과학 및 메디컬 리서치,562020
CMCTP,CIM Commercial Trust Corp PRF,주택 및 상업용 리츠,601020
LMNL,Liminal BioSciences Inc,생명과학 및 메디컬 리서치,562020
IEC,IEC Electronics Corp,전자 장비 및 부품,571040
EOLS,Evolus Inc,생명과학 및 메디컬 리서치,562020
ROCHU,Roth Ch Acquisition I Co Unit,기타 금융업,556010
AHAC,Alpha Healthcare Acquisition Corp Class A,기타 금융업,556010
FONR,Fonar Corp,헬스케어 장비 및 용품,561010
OPES,Opes Acquisition Corp,기타 금융업,556010
LQDA,Liquidia Corp,생명과학 및 메디컬 리서치,562020
INMB,INmune Bio Inc,생명과학 및 메디컬 리서치,562020
HYRE,HyreCar Inc,운송업,524060
CEMI,Chembio Diagnostics Inc,제약,562010
AMHC,Amplitude Healthcare Acquisition Corp Class A,기타 금융업,556010
MNSB,MainStreet Bancshares Inc,은행,551010
LSAC,LifeSci Acquisition Corp,기타 금융업,556010
FRAF,Franklin Financial Services Corp,은행,551010
GEOS,Geospace Technologies Corp,오일 및 가스 장비 및 서비스,501030
PTMN,Portman Ridge Finance Corp,다양한 금융서비스,555010
DLHC,DLH Holdings Corp,헬스케어 업체 및 서비스,561020
LJPC,La Jolla Pharmaceutical Co,생명과학 및 메디컬 리서치,562020
LXEH,Lixiang Education Holding Co Ltd ADR,학교,631020
GMLPP,Golar LNG Partners LP PRF,오일 및 가스 장비 및 서비스,501030
SIEB,Siebert Financial Corp,투자은행 및 서비스,551020
HQI,Hirequest Inc,전문 및 상업 서비스,522030
CGO,Calamos Global Total Return Fund,다양한 금융서비스,555010
RVSB,Riverview Bancorp Inc,은행,551010
SMTX,SMTC Corp,반도체 및 반도체 장비,571010
BSBK,Bogota Financial Corp,은행,551010
FMBIO,First Midwest Bancorp Inc ADR,은행,551010
CAPAU,HighCape Capital Acquisition Corp,기타 금융업,556010
PCTI,PCTEL Inc,커뮤니케이션 및 네트워킹,571020
PANL,Pangaea Logistics Solutions Ltd,화물 및 물류 서비스,524050
PFSW,PFSweb Inc,소프트웨어 및 IT서비스,572010
TZACU,Tenzing Acquisition Corp Unit,기타 금융업,556010
ESGRO,Enstar Group Ltd ADR,보험,553010
LYRA,Lyra Therapeutics Inc,생명과학 및 메디컬 리서치,562020
METX,Meten Edtechx Education Group Ltd,교육서비스,631010
KRKR,36kr Holdings Inc ADR,전문 및 상업 서비스,522030
OBCI,Ocean Bio-Chem Inc,"개인, 가정 용품 및 서비스",542010
CXDO,Crexendo Inc,소프트웨어 및 IT서비스,572010
ZYNE,Zynerba Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
ELOX,Eloxx Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
ALYA,Alithya Group Inc Class A,소프트웨어 및 IT서비스,572010
IMNM,Immunome Inc,생명과학 및 메디컬 리서치,562020
UNB,Union Bankshares Inc,은행,551010
ISSC,Innovative Solutions and Support Inc,우주항공 및 국방,521010
ZAGG,Zagg Inc,"컴퓨터, 전화 및 가전제품",571060
CIZN,Citizens Holding Co,은행,551010
SIOX,Sio Gene Therapies Inc,생명과학 및 메디컬 리서치,562020
YTRA,Yatra Online Inc,호텔 및 엔터테인먼트,533010
PXLW,Pixelworks Inc,반도체 및 반도체 장비,571010
MOTNU,Motion Acquisition Corp,기타 금융업,556010
ADOC,Edoc Acquisition Corp Class A,기타 금융업,556010
TZOO,Travelzoo,호텔 및 엔터테인먼트,533010
EQ,Equillium Inc,제약,562010
LPTX,Leap Therapeutics Inc,생명과학 및 메디컬 리서치,562020
NBAC,Newborn Acquisition Corp,기타 금융업,556010
CELC,Celcuity Inc,생명과학 및 메디컬 리서치,562020
PTRS,Partners Bancorp,은행,551010
PRPH,Prophase Labs Inc,식품 및 담배,541020
DDMXU,DD3 Acquisition Corp II Unit,기타 금융업,556010
TCBIL,Texas Capital Bancshares Inc PRF,은행,551010
BREZU,Breeze Holdings Acquisition Corp,기타 금융업,556010
AIH,Aesthetic Medical International Holdings Group Ltd ADR,헬스케어 업체 및 서비스,561020
ONCY,Oncolytics Biotech Inc,생명과학 및 메디컬 리서치,562020
CRVS,Corvus Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
LARK,Landmark Bancorp Inc,은행,551010
RESN,Resonant Inc,소프트웨어 및 IT서비스,572010
FUNC,First United Corp,은행,551010
ASUR,Asure Software Inc,소프트웨어 및 IT서비스,572010
